13,12,6,-1.9839903992179497
13,12,7,-1.9839903992179497
13,12,8,-1.9839903992179497
13,12,9,-1.9839903992179497
13,13,0,-2.8055306790762327
13,13,1,-2.8055306790762327
13,13,2,-2.8055306790762327
13,13,3,-2.8055306790762327
13,13,4,-2.8055306790762327
13,13,5,-2.8055306790762327
13,13,6,-2.8055306790762327
13,13,7,-2.8055306790762327
13,13,8,-2.8055306790762327
13,13,9,-2.8055306790762327
13,14,0,-3.364339141292219
13,14,1,-3.364339141292219
13,14,2,-3.364339141292219
13,14,3,-3.364339141292219
13,14,4,-3.364339141292219
13,14,5,-3.364339141292219
13,14,6,-3.364339141292219
13,14,7,-3.364339141292219
13,14,8,-3.364339141292219
13,14,9,-3.364339141292219
13,15,0,-3.364339141292219
13,15,1,-3.364339141292219
13,15,2,-3.364339141292219
13,15,3,-3.364339141292219
13,15,4,-3.364339141292219
13,15,5,-3.364339141292219
13,15,6,-3.364339141292219
13,15,7,-3.364339141292219
13,15,8,-3.364339141292219
13,15,9,-3.364339141292219
13,16,0,-2.8055306790762327
13,16,1,-2.8055306790762327
13,16,2,-2.8055306790762327
13,16,3,-2.8055306790762327
13,16,4,-2.8055306790762327
13,16,5,-2.8055306790762327
13,16,6,-2.8055306790762327
13,16,7,-2.8055306790762327
13,16,8,-2.8055306790762327
13,16,9,-2.8055306790762327
13,17,0,-1.9839903992179497
13,17,1,-1.9839903992179497
13,17,2,-1.9839903992179497
13,17,3,-1.9839903992179497
13,17,4,-1.9839903992179497
13,17,5,-1.9839903992179497
13,17,6,-1.9839903992179497
13,17,7,-1.9839903992179497
13,17,8,-1.9839903992179497
13,17,9,-1.9839903992179497
13,18,0,-1.0608070142083244
13,18,1,-1.0608070142083244
13,18,2,-1.0608070142083244
13,18,3,-1.0608070142083244
13,18,4,-1.0608070142083244
13,18,5,-1.0608070142083244
13,18,6,-1.0608070142083244
13,18,7,-1.0608070142083244
13,18,8,-1.0608070142083244
13,18,9,-1.0608070142083244
13,19,0,-0.09301742387665346
13,19,1,-0.09301742387665346
13,19,2,-0.09301742387665346
13,19,3,-0.09301742387665346
13,19,4,-0.09301742387665346
13,19,5,-0.09301742387665346
13,19,6,-0.09301742387665346
13,19,7,-0.09301742387665346
13,19,8,-0.09301742387665346
13,19,9,-0.09301742387665346
14,10,0,-0.31618010096340576
14,10,1,-0.31618010096340576
14,10,2,-0.31618010096340576
14,10,3,-0.31618010096340576
14,10,4,-0.31618010096340576
14,10,5,-0.31618010096340576
14,10,6,-0.31618010096340576
14,10,7,-0.31618010096340576
14,10,8,-0.31618010096340576
14,10,9,-0.31618010096340576
14,11,0,-1.342551131793721
14,11,1,-1.342551131793721
14,11,2,-1.342551131793721
14,11,3,-1.342551131793721
14,11,4,-1.342551131793721
14,11,5,-1.342551131793721
14,11,6,-1.342551131793721
14,11,7,-1.342551131793721
14,11,8,-1.342551131793721
14,11,9,-1.342551131793721
14,12,0,-2.362576113658906
14,12,1,-2.362576113658906
14,12,2,-2.362576113658906
14,12,3,-2.362576113658906
14,12,4,-2.362576113658906
14,12,5,-2.362576113658906
14,12,6,-2.362576113658906
14,12,7,-2.362576113658906
14,12,8,-2.362576113658906
14,12,9,-2.362576113658906
14,13,0,-3.364339141292219
14,13,1,-3.364339141292219
14,13,2,-3.364339141292219
14,13,3,-3.364339141292219
14,13,4,-3.364339141292219
14,13,5,-3.364339141292219
14,13,6,-3.364339141292219
14,13,7,-3.364339141292219
14,13,8,-3.364339141292219
14,13,9,-3.364339141292219
14,14,0,-4.268510226358746
14,14,1,-4.268510226358746
14,14,2,-4.268510226358746
14,14,3,-4.268510226358746
14,14,4,-4.268510226358746
14,14,5,-4.268510226358746
14,14,6,-4.268510226358746
14,14,7,-4.268510226358746
14,14,8,-4.268510226358746
14,14,9,-4.268510226358746
14,15,0,-4.268510226358746
14,15,1,-4.268510226358746
14,15,2,-4.268510226358746
14,15,3,-4.268510226358746
14,15,4,-4.268510226358746
14,15,5,-4.268510226358746
14,15,6,-4.268510226358746
14,15,7,-4.268510226358746
14,15,8,-4.268510226358746
14,15,9,-4.268510226358746
14,16,0,-3.364339141292219
14,16,1,-3.364339141292219
14,16,2,-3.364339141292219
14,16,3,-3.364339141292219
14,16,4,-3.364339141292219
14,16,5,-3.364339141292219
14,16,6,-3.364339141292219
14,16,7,-3.364339141292219
14,16,8,-3.364339141292219
14,16,9,-3.364339141292219
14,17,0,-2.362576113658906
14,17,1,-2.362576113658906
14,17,2,-2.362576113658906
14,17,3,-2.362576113658906
14,17,4,-2.362576113658906
14,17,5,-2.362576113658906
14,17,6,-2.362576113658906
14,17,7,-2.362576113658906
14,17,8,-2.362576113658906
14,17,9,-2.362576113658906
14,18,0,-1.342551131793721
14,18,1,-1.342551131793721
14,18,2,-1.342551131793721
14,18,3,-1.342551131793721
14,18,4,-1.342551131793721
14,18,5,-1.342551131793721
14,18,6,-1.342551131793721
14,18,7,-1.342551131793721
14,18,8,-1.342551131793721
14,18,9,-1.342551131793721
14,19,0,-0.31618010096340576
14,19,1,-0.31618010096340576
14,19,2,-0.31618010096340576
14,19,3,-0.31618010096340576
14,19,4,-0.31618010096340576
14,19,5,-0.31618010096340576
14,19,6,-0.31618010096340576
14,19,7,-0.31618010096340576
14,19,8,-0.31618010096340576
14,19,9,-0.31618010096340576
15,10,0,-0.3404699841910559
15,10,1,-0.3404699841910559
15,10,2,-0.3404699841910559
15,10,3,-0.3404699841910559
15,10,4,-0.3404699841910559
15,10,5,-0.3404699841910559
15,10,6,-0.3404699841910559
15,10,7,-0.3404699841910559
15,10,8,-0.3404699841910559
15,10,9,-0.3404699841910559
15,11,0,-1.3753578279052316
15,11,1,-1.3753578279052316
15,11,2,-1.3753578279052316
15,11,3,-1.3753578279052316
15,11,4,-1.3753578279052316
15,11,5,-1.3753578279052316
15,11,6,-1.3753578279052316
15,11,7,-1.3753578279052316
15,11,8,-1.3753578279052316
15,11,9,-1.3753578279052316
15,12,0,-2.4104549958133923
15,12,1,-2.4104549958133923
15,12,2,-2.4104549958133923
15,12,3,-2.4104549958133923
15,12,4,-2.4104549958133923
15,12,5,-2.4104549958133923
15,12,6,-2.4104549958133923
15,12,7,-2.4104549958133923
15,12,8,-2.4104549958133923
15,12,9,-2.4104549958133923
15,13,0,-3.4407952566406412
15,13,1,-3.4407952566406412
15,13,2,-3.4407952566406412
15,13,3,-3.4407952566406412
15,13,4,-3.4407952566406412
15,13,5,-3.4407952566406412
15,13,6,-3.4407952566406412
15,13,7,-3.4407952566406412
15,13,8,-3.4407952566406412
15,13,9,-3.4407952566406412
15,14,0,-4.401528884944337
15,14,1,-4.401528884944337
15,14,2,-4.401528884944337
15,14,3,-4.401528884944337
15,14,4,-4.401528884944337
15,14,5,-4.401528884944337
15,14,6,-4.401528884944337
15,14,7,-4.401528884944337
15,14,8,-4.401528884944337
15,14,9,-4.401528884944337
15,15,0,-4.464888933286105
15,15,1,-4.464888933286105
15,15,2,-4.464888933286105
15,15,3,-4.464888933286105
15,15,4,-4.464888933286105
15,15,5,-4.464888933286105
15,15,6,-4.464888933286105
15,15,7,-4.464888933286105
15,15,8,-4.464888933286105
15,15,9,-4.464888933286105
15,16,0,-3.520738234544056
15,16,1,-3.520738234544056
15,16,2,-3.520738234544056
15,16,3,-3.520738234544056
15,16,4,-3.520738234544056
15,16,5,-3.520738234544056
15,16,6,-3.520738234544056
15,16,7,-3.520738234544056
15,16,8,-3.520738234544056
15,16,9,-3.520738234544056
15,17,0,-2.4530275177247667
15,17,1,-2.4530275177247667
15,17,2,-2.4530275177247667
15,17,3,-2.4530275177247667
15,17,4,-2.4530275177247667
15,17,5,-2.4530275177247667
15,17,6,-2.4530275177247667
15,17,7,-2.4530275177247667
15,17,8,-2.4530275177247667
15,17,9,-2.4530275177247667
15,18,0,-1.4145020000040145
15,18,1,-1.4145020000040145
15,18,2,-1.4145020000040145
15,18,3,-1.4145020000040145
15,18,4,-1.4145020000040145
15,18,5,-1.4145020000040145
15,18,6,-1.4145020000040145
15,18,7,-1.4145020000040145
15,18,8,-1.4145020000040145
15,18,9,-1.4145020000040145
15,19,0,-0.37871232598276794
15,19,1,-0.37871232598276794
15,19,2,-0.37871232598276794
15,19,3,-0.37871232598276794
15,19,4,-0.37871232598276794
15,19,5,-0.37871232598276794
15,19,6,-0.37871232598276794
15,19,7,-0.37871232598276794
15,19,8,-0.37871232598276794
15,19,9,-0.37871232598276794
16,10,0,-0.26777730368727304
16,10,1,-0.26777730368727304
16,10,2,-0.26777730368727304
16,10,3,-0.26777730368727304
16,10,4,-0.26777730368727304
16,10,5,-0.26777730368727304
16,10,6,-0.26777730368727304
16,10,7,-0.26777730368727304
16,10,8,-0.26777730368727304
16,10,9,-0.26777730368727304
16,11,0,-1.2886643731864011
16,11,1,-1.2886643731864011
16,11,2,-1.2886643731864011
16,11,3,-1.2886643731864011
16,11,4,-1.2886643731864011
16,11,5,-1.2886643731864011
16,11,6,-1.2886643731864011
16,11,7,-1.2886643731864011
16,11,8,-1.2886643731864011
16,11,9,-1.2886643731864011
16,12,0,-2.306448857602688
16,12,1,-2.306448857602688
16,12,2,-2.306448857602688
16,12,3,-2.306448857602688
16,12,4,-2.306448857602688
16,12,5,-2.306448857602688
16,12,6,-2.306448857602688
16,12,7,-2.306448857602688
16,12,8,-2.306448857602688
16,12,9,-2.306448857602688
16,13,0,-3.3164340784814756
16,13,1,-3.3164340784814756
16,13,2,-3.3164340784814756
16,13,3,-3.3164340784814756
16,13,4,-3.3164340784814756
16,13,5,-3.3164340784814756
16,13,6,-3.3164340784814756
16,13,7,-3.3164340784814756
16,13,8,-3.3164340784814756
16,13,9,-3.3164340784814756
16,14,0,-4.269788343622073
16,14,1,-4.269788343622073
16,14,2,-4.269788343622073
16,14,3,-4.269788343622073
16,14,4,-4.269788343622073
16,14,5,-4.269788343622073
16,14,6,-4.269788343622073
16,14,7,-4.269788343622073
16,14,8,-4.269788343622073
16,14,9,-4.269788343622073
16,15,0,-4.529092404246619
16,15,1,-4.529092404246619
16,15,2,-4.529092404246619
16,15,3,-4.529092404246619
16,15,4,-4.529092404246619
16,15,5,-4.529092404246619
16,15,6,-4.529092404246619
16,15,7,-4.529092404246619
16,15,8,-4.529092404246619
16,15,9,-4.529092404246619
16,16,0,-3.6015573703844685
16,16,1,-3.6015573703844685
16,16,2,-3.6015573703844685
16,16,3,-3.6015573703844685
16,16,4,-3.6015573703844685
16,16,5,-3.6015573703844685
16,16,6,-3.6015573703844685
16,16,7,-3.6015573703844685
16,16,8,-3.6015573703844685
16,16,9,-3.6015573703844685
16,17,0,-2.4982792414288792
16,17,1,-2.4982792414288792
16,17,2,-2.4982792414288792
16,17,3,-2.4982792414288792
16,17,4,-2.4982792414288792
16,17,5,-2.4982792414288792
16,17,6,-2.4982792414288792
16,17,7,-2.4982792414288792
16,17,8,-2.4982792414288792
16,17,9,-2.4982792414288792
16,18,0,-1.448445931570435
16,18,1,-1.448445931570435
16,18,2,-1.448445931570435
16,18,3,-1.448445931570435
16,18,4,-1.448445931570435
16,18,5,-1.448445931570435
16,18,6,-1.448445931570435
16,18,7,-1.448445931570435
16,18,8,-1.448445931570435
16,18,9,-1.448445931570435
16,19,0,-0.40606538979023094
16,19,1,-0.40606538979023094
16,19,2,-0.40606538979023094
16,19,3,-0.40606538979023094
16,19,4,-0.40606538979023094
16,19,5,-0.40606538979023094
16,19,6,-0.40606538979023094
16,19,7,-0.40606538979023094
16,19,8,-0.40606538979023094
16,19,9,-0.40606538979023094
17,10,0,-0.08408265426631396
17,10,1,-0.08408265426631396
17,10,2,-0.08408265426631396
17,10,3,-0.08408265426631396
17,10,4,-0.08408265426631396
17,10,5,-0.08408265426631396
17,10,6,-0.08408265426631396
17,10,7,-0.08408265426631396
17,10,8,-0.08408265426631396
17,10,9,-0.08408265426631396
17,11,0,-1.0726758062378334
17,11,1,-1.0726758062378334
17,11,2,-1.0726758062378334
17,11,3,-1.0726758062378334
17,11,4,-1.0726758062378334
17,11,5,-1.0726758062378334
17,11,6,-1.0726758062378334
17,11,7,-1.0726758062378334
17,11,8,-1.0726758062378334
17,11,9,-1.0726758062378334
17,12,0,-2.0550837884655238
17,12,1,-2.0550837884655238
17,12,2,-2.0550837884655238
17,12,3,-2.0550837884655238
17,12,4,-2.0550837884655238
17,12,5,-2.0550837884655238
17,12,6,-2.0550837884655238
17,12,7,-2.0550837884655238
17,12,8,-2.0550837884655238
17,12,9,-2.0550837884655238
17,13,0,-3.023351671353052
17,13,1,-3.023351671353052
17,13,2,-3.023351671353052
17,13,3,-3.023351671353052
17,13,4,-3.023351671353052
17,13,5,-3.023351671353052
17,13,6,-3.023351671353052
17,13,7,-3.023351671353052
17,13,8,-3.023351671353052
17,13,9,-3.023351671353052
17,14,0,-3.9437799724753746
17,14,1,-3.9437799724753746
17,14,2,-3.9437799724753746
17,14,3,-3.9437799724753746
17,14,4,-3.9437799724753746
17,14,5,-3.9437799724753746
17,14,6,-3.9437799724753746
17,14,7,-3.9437799724753746
17,14,8,-3.9437799724753746
17,14,9,-3.9437799724753746
17,15,0,-4.401604896768339
17,15,1,-4.401604896768339
17,15,2,-4.401604896768339
17,15,3,-4.401604896768339
17,15,4,-4.401604896768339
17,15,5,-4.401604896768339
17,15,6,-4.401604896768339
17,15,7,-4.401604896768339
17,15,8,-4.401604896768339
17,15,9,-4.401604896768339
17,16,0,-3.6643022688555384
17,16,1,-3.6643022688555384
17,16,2,-3.6643022688555384
17,16,3,-3.6643022688555384
17,16,4,-3.6643022688555384
17,16,5,-3.6643022688555384
17,16,6,-3.6643022688555384
17,16,7,-3.6643022688555384
17,16,8,-3.6643022688555384
17,16,9,-3.6643022688555384
17,17,0,-2.5167126133602467
17,17,1,-2.5167126133602467
17,17,2,-2.5167126133602467
17,17,3,-2.5167126133602467
17,17,4,-2.5167126133602467
17,17,5,-2.5167126133602467
17,17,6,-2.5167126133602467
17,17,7,-2.5167126133602467
17,17,8,-2.5167126133602467
17,17,9,-2.5167126133602467
17,18,0,-1.4628319082488823
17,18,1,-1.4628319082488823
17,18,2,-1.4628319082488823
17,18,3,-1.4628319082488823
17,18,4,-1.4628319082488823
17,18,5,-1.4628319082488823
17,18,6,-1.4628319082488823
17,18,7,-1.4628319082488823
17,18,8,-1.4628319082488823
17,18,9,-1.4628319082488823
17,19,0,-0.42669080675061305
17,19,1,-0.42669080675061305
17,19,2,-0.42669080675061305
17,19,3,-0.42669080675061305
17,19,4,-0.42669080675061305
17,19,5,-0.42669080675061305
17,19,6,-0.42669080675061305
17,19,7,-0.42669080675061305
17,19,8,-0.42669080675061305
17,19,9,-0.42669080675061305
18,11,0,-0.7411916712643821
18,11,1,-0.7411916712643821
18,11,2,-0.7411916712643821
18,11,3,-0.7411916712643821
18,11,4,-0.7411916712643821
18,11,5,-0.7411916712643821
18,11,6,-0.7411916712643821
18,11,7,-0.7411916712643821
18,11,8,-0.7411916712643821
18,11,9,-0.7411916712643821
18,12,0,-1.6795855071970696
18,12,1,-1.6795855071970696
18,12,2,-1.6795855071970696
18,12,3,-1.6795855071970696
18,12,4,-1.6795855071970696
18,12,5,-1.6795855071970696
18,12,6,-1.6795855071970696
18,12,7,-1.6795855071970696
18,12,8,-1.6795855071970696
18,12,9,-1.6795855071970696
18,13,0,-2.5962640932097907
18,13,1,-2.5962640932097907
18,13,2,-2.5962640932097907
18,13,3,-2.5962640932097907
18,13,4,-2.5962640932097907
18,13,5,-2.5962640932097907
18,13,6,-2.5962640932097907
18,13,7,-2.5962640932097907
18,13,8,-2.5962640932097907
18,13,9,-2.5962640932097907
18,14,0,-3.464933800135076
18,14,1,-3.464933800135076
18,14,2,-3.464933800135076
18,14,3,-3.464933800135076
18,14,4,-3.464933800135076
18,14,5,-3.464933800135076
18,14,6,-3.464933800135076
18,14,7,-3.464933800135076
18,14,8,-3.464933800135076
18,14,9,-3.464933800135076
18,15,0,-4.068993628129158
18,15,1,-4.068993628129158
18,15,2,-4.068993628129158
18,15,3,-4.068993628129158
18,15,4,-4.068993628129158
18,15,5,-4.068993628129158
18,15,6,-4.068993628129158
18,15,7,-4.068993628129158
18,15,8,-4.068993628129158
18,15,9,-4.068993628129158
18,16,0,-3.688139522929525
18,16,1,-3.688139522929525
18,16,2,-3.688139522929525
18,16,3,-3.688139522929525
18,16,4,-3.688139522929525
18,16,5,-3.688139522929525
18,16,6,-3.688139522929525
18,16,7,-3.688139522929525
18,16,8,-3.688139522929525
18,16,9,-3.688139522929525
18,17,0,-2.53294247514576
18,17,1,-2.53294247514576
18,17,2,-2.53294247514576
18,17,3,-2.53294247514576
18,17,4,-2.53294247514576
18,17,5,-2.53294247514576
18,17,6,-2.53294247514576
18,17,7,-2.53294247514576
18,17,8,-2.53294247514576
18,17,9,-2.53294247514576
18,18,0,-1.4610297952693003
18,18,1,-1.4610297952693003
18,18,2,-1.4610297952693003
18,18,3,-1.4610297952693003
18,18,4,-1.4610297952693003
18,18,5,-1.4610297952693003
18,18,6,-1.4610297952693003
18,18,7,-1.4610297952693003
18,18,8,-1.4610297952693003
18,18,9,-1.4610297952693003
18,19,0,-0.43430203523410876
18,19,1,-0.43430203523410876
18,19,2,-0.43430203523410876
18,19,3,-0.43430203523410876
18,19,4,-0.43430203523410876
18,19,5,-0.43430203523410876
18,19,6,-0.43430203523410876
18,19,7,-0.43430203523410876
18,19,8,-0.43430203523410876
18,19,9,-0.43430203523410876
19,11,0,-0.3081461113540703
19,11,1,-0.3081461113540703
19,11,2,-0.3081461113540703
19,11,3,-0.3081461113540703
19,11,4,-0.3081461113540703
19,11,5,-0.3081461113540703
19,11,6,-0.3081461113540703
19,11,7,-0.3081461113540703
19,11,8,-0.3081461113540703
19,11,9,-0.3081461113540703
19,12,0,-1.1995565432221
19,12,1,-1.1995565432221
19,12,2,-1.1995565432221
19,12,3,-1.1995565432221
19,12,4,-1.1995565432221
19,12,5,-1.1995565432221
19,12,6,-1.1995565432221
19,12,7,-1.1995565432221
19,12,8,-1.1995565432221
19,12,9,-1.1995565432221
19,13,0,-2.059573190888414
19,13,1,-2.059573190888414
19,13,2,-2.059573190888414
19,13,3,-2.059573190888414
19,13,4,-2.059573190888414
19,13,5,-2.059573190888414
19,13,6,-2.059573190888414
19,13,7,-2.059573190888414
19,13,8,-2.059573190888414
19,13,9,-2.059573190888414
19,14,0,-2.8708203104716756
19,14,1,-2.8708203104716756
19,14,2,-2.8708203104716756
19,14,3,-2.8708203104716756
19,14,4,-2.8708203104716756
19,14,5,-2.8708203104716756
19,14,6,-2.8708203104716756
19,14,7,-2.8708203104716756
19,14,8,-2.8708203104716756
19,14,9,-2.8708203104716756
19,15,0,-3.5141855795790358
19,15,1,-3.5141855795790358
19,15,2,-3.5141855795790358
19,15,3,-3.5141855795790358
19,15,4,-3.5141855795790358
19,15,5,-3.5141855795790358
19,15,6,-3.5141855795790358
19,15,7,-3.5141855795790358
19,15,8,-3.5141855795790358
19,15,9,-3.5141855795790358
19,16,0,-3.525692273326399
19,16,1,-3.525692273326399
19,16,2,-3.525692273326399
19,16,3,-3.525692273326399
19,16,4,-3.525692273326399
19,16,5,-3.525692273326399
19,16,6,-3.525692273326399
19,16,7,-3.525692273326399
19,16,8,-3.525692273326399
19,16,9,-3.525692273326399
19,17,0,-2.5156963572568305
19,17,1,-2.5156963572568305
19,17,2,-2.5156963572568305
19,17,3,-2.5156963572568305
19,17,4,-2.5156963572568305
19,17,5,-2.5156963572568305
19,17,6,-2.5156963572568305
19,17,7,-2.5156963572568305
19,17,8,-2.5156963572568305
19,17,9,-2.5156963572568305
19,18,0,-1.4601151865281743
19,18,1,-1.4601151865281743
19,18,2,-1.4601151865281743
19,18,3,-1.4601151865281743
19,18,4,-1.4601151865281743
19,18,5,-1.4601151865281743
19,18,6,-1.4601151865281743
19,18,7,-1.4601151865281743
19,18,8,-1.4601151865281743
19,18,9,-1.4601151865281743
19,19,0,-0.428056756900707
19,19,1,-0.428056756900707
19,19,2,-0.428056756900707
19,19,3,-0.428056756900707
19,19,4,-0.428056756900707
19,19,5,-0.428056756900707
19,19,6,-0.428056756900707
19,19,7,-0.428056756900707
19,19,8,-0.428056756900707
19,19,9,-0.428056756900707
20,12,0,-0.6314487310979888
20,12,1,-0.6314487310979888
20,12,2,-0.6314487310979888
20,12,3,-0.6314487310979888
20,12,4,-0.6314487310979888
20,12,5,-0.6314487310979888
20,12,6,-0.6314487310979888
20,12,7,-0.6314487310979888
20,12,8,-0.6314487310979888
20,12,9,-0.6314487310979888
20,13,0,-1.4377210410007075
20,13,1,-1.4377210410007075
20,13,2,-1.4377210410007075
20,13,3,-1.4377210410007075
20,13,4,-1.4377210410007075
20,13,5,-1.4377210410007075
20,13,6,-1.4377210410007075
20,13,7,-1.4377210410007075
20,13,8,-1.4377210410007075
20,13,9,-1.4377210410007075
20,14,0,-2.1889143563333806
20,14,1,-2.1889143563333806
20,14,2,-2.1889143563333806
20,14,3,-2.1889143563333806
20,14,4,-2.1889143563333806
20,14,5,-2.1889143563333806
20,14,6,-2.1889143563333806
20,14,7,-2.1889143563333806
20,14,8,-2.1889143563333806
20,14,9,-2.1889143563333806
20,15,0,-2.8245944191751953
20,15,1,-2.8245944191751953
20,15,2,-2.8245944191751953
20,15,3,-2.8245944191751953
20,15,4,-2.8245944191751953
